1,-20.267969376001602
2,-28.41135942508013
3,-35.478207632211536
4,-34.54907727363782
5,-39.879195462740384
6,-42.68660982572115
7,-47.89785406650641
8,-51.11804136618589
9,-47.165339543269226
10,-52.103801081730765
11,-48.20466524920886
12,-52.0827012460443
13,-53.69823229825949
14,-53.278466178797466
15,-51.019115901898736
16,-52.33340630903652
17,-54.31817488586272
18,-53.93957857761335
19,-54.28361392081234
20,-53.80207513381612
21,-54.351175062774644
22,-54.60767076663528
23,-54.7347845064344
24,-54.87015213041431
25,-53.32991505806654
26,-53.24428353658537
27,-54.63156660412758
28,-54.77216961772983
29,-54.65593241869919
30,-54.08890322076298
31,-53.26083057931571
32,-53.71107358087092
33,-54.305938958009335
34,-54.33647210342146
35,-54.5291091562986
36,-54.23574782676188
37,-53.396058095312014
38,-53.16634731061782
39,-54.939782385128844
40,-54.345903834212976
41,-53.70734046459493
42,-54.700738249845394
43,-54.98878613945578
44,-54.424563717532465
45,-54.060712353123066
46,-54.934338026275356
47,-54.788666352950216
48,-54.282159937768895
49,-55.335166813921326
50,-55.225866241548864
51,-54.84618512706675
52,-54.988840994335575
53,-54.181333244029396
54,-54.73892471677894
55,-54.661031747550524
56,-54.56989078225068
57,-54.253111657517536
58,-55.05863306267155
59,-55.18505070143336
60,-54.60783346675816
61,-45.256684898207226
62,-50.699571273928896
63,-53.52840844348222
64,-54.50687955788514
65,-54.65709985566697
66,-54.69268084665259
67,-54.86026556845597
68,-55.003239501658626
69,-55.08021477306997
70,-55.06540494948733
71,-54.20463785221823
72,-52.843939691996404
73,-53.719536870503596
74,-53.79522163519185
75,-54.368470848321344
76,-53.34958544965641
77,-53.432878323872124
78,-55.02855168807888
79,-55.236310035106065
80,-55.2750830968031
81,-54.90876573205243
82,-54.49705373100983
83,-54.19740700402144
84,-54.99268785373846
85,-54.77717037161156
86,-52.93411049866825
87,-54.61342806673572
88,-54.470525673276114
89,-55.14219258656407
90,-55.278038528410775
91,-55.225283462389385
92,-55.27885554941003
93,-55.40596884218289
94,-55.33017376474926
95,-55.30373340707965
96,-54.80459566926241
97,-55.239788421980606
98,-55.13929345430502
99,-55.208060902145164
100,-55.14892879444608
101,-55.03070259821167
102,-55.10641811418939
103,-55.082536279683374
104,-55.09230247727939
105,-55.265950234535325
106,-55.194853344298245
107,-55.261631944444446
108,-55.22499314692982
109,-55.15232090643275
110,-55.00551443713451
111,-55.03885048876569
112,-55.02633498686898
113,-55.24208719360957
114,-55.02836847096586
115,-55.11586983878027
116,-55.09984656449738
117,-55.02533047646717
118,-55.00323440223707
119,-55.35722327135386
120,-55.38658937391052
121,-55.08917765534682
122,-54.130317467485554
123,-54.11789649566474
124,-54.22795339595376
125,-54.63684971098266
126,-53.36435887503603
127,-53.82563193643701
128,-53.35973083021044
129,-54.4834674077544
130,-55.13314130513116
131,-54.98896332926479
132,-55.32588131820793
133,-55.3286343157668
134,-55.218631084865024
135,-55.438756461803564
136,-55.289723592052596
137,-55.35985518510577
138,-55.407583351200685
139,-55.35406839622641
140,-55.43884675171526
141,-55.04461993725043
142,-55.17952928907587
143,-55.283701155162575
144,-55.25136373359955
145,-55.283926215772965
146,-55.294344878447546
147,-55.36735410150696
148,-55.31018979243674
149,-54.05769965524595
150,-54.54074628589707
151,-55.142101063829784
152,-55.375398936170214
153,-55.09458776595745
154,-55.356272163120565
155,-55.39621897163121
156,-55.3750840291537
157,-55.391350304273985
158,-55.5179269565525
159,-55.410814109821686
160,-55.36593811916219
161,-55.50918897762455
162,-55.06832914086688
163,-54.785304672108076
164,-55.22579510273009
165,-55.529545894314666
166,-55.10850352978365
167,-55.06904809988761
168,-55.38164907628547
169,-55.52017991359932
170,-55.573008130795166
171,-55.33619580064444
172,-54.612542466377135
173,-54.671040995376856
174,-54.861955817455865
175,-55.33074959722612
176,-55.25191277568398
177,-55.3474490508096
178,-55.5614596419598
179,-55.50676341778336
180,-55.541023258654384
181,-55.33647224540901
182,-53.955718297857544
183,-55.30405710907067
184,-55.22493869991652
185,-54.97865148511408
186,-54.67317816390042
187,-54.60893628976487
188,-54.939375864453666
189,-54.850533800138315
190,-55.3890625
191,-54.96001876204902
192,-55.09730015835858
193,-55.28770268176811
194,-54.99076528504544
195,-55.01520543583035
196,-54.762896416803954
197,-55.34801233868754
198,-55.51963850562878
199,-55.60241625480505
200,-55.5492839614223
201,-55.264128172762014
202,-55.2276883187773
203,-55.116262111080786
204,-55.42952331809498
205,-55.28429482805677
206,-55.23516199292132
207,-55.39911814252655
208,-55.27841469847536
209,-55.401674806016885
210,-55.49826010754152
211,-55.40466245585439
212,-55.501088783618584
213,-55.50604455311057
214,-55.50748777506112
215,-55.22334920877479
216,-55.394682671455676
217,-55.460323343046895
218,-55.35406360124695
219,-55.505146211710496
220,-55.19674200325291
221,-55.128897804054056
222,-55.22993876689189
223,-55.427601351351356
224,-54.250861486486485
225,-54.322544341216215
226,-54.83905366280635
227,-54.82008736197145
228,-54.18383466873148
229,-54.61871717613789
230,-54.81565824468085
231,-55.295149153453366
232,-55.213490577129804
233,-54.974643493012636
234,-55.386736596345074
235,-55.44457555092717
236,-55.22136323312802
237,-55.07031877678094
238,-55.40863308449384
239,-55.51753523366364
240,-55.58800883770755
241,-55.17741424185798
242,-55.03607598104645
243,-55.291746613053924
244,-55.297750934329954
245,-55.477173568473034
246,-55.533816043385684
247,-55.62513100545648
248,-55.228560853074256
249,-55.192455333377694
250,-55.484302219190845
251,-55.44940002651816
252,-55.54805588703262
253,-55.57572386303367
254,-55.58923984022806
