1,0.046790928
2,0.017240508
3,0.014531504
4,0.012782078
5,0.012727968
6,0.012325929
7,0.011784021
8,0.012112141
9,0.011111498
10,0.01142885
11,0.011380743
12,0.010758394
13,0.010458488
14,0.010388982
15,0.010902106
16,0.011361307
17,0.009968281
18,0.009868157
19,0.010146681
20,0.010224924
21,0.009977729
22,0.009563873
23,0.009972677
24,0.009649108
25,0.009887802
26,0.009612331
27,0.010165192
28,0.010116874
29,0.009127537
30,0.009921004
31,0.009154439
32,0.008701267
33,0.009185582
34,0.00852243
35,0.008471345
36,0.009241205
37,0.009336457
38,0.008736251
39,0.008298529
40,0.008117481
41,0.008605695
42,0.008326168
43,0.00846324
44,0.007826003
45,0.008505839
46,0.008727795
47,0.008218106
48,0.007989701
49,0.0078325225
50,0.007506621
51,0.010955573
52,0.007985204
53,0.0074001406
54,0.008128644
55,0.007493578
56,0.008360005
57,0.008867904
58,0.008444043
59,0.0072415182
60,0.008422818
61,0.0077795703
62,0.00887256
63,0.008101268
64,0.0072091534
65,0.007328985
66,0.007324909
67,0.0070424345
68,0.008231508
69,0.008022463
70,0.0075650243
71,0.007179841
72,0.006647631
73,0.006878576
74,0.0074357907
75,0.008256122
76,0.007044063
77,0.006106661
78,0.0060825753
79,0.0072047813
80,0.008132486
81,0.0071663265
82,0.0070310654
83,0.007654013
84,0.007009646
85,0.0061212354
86,0.0079165865
87,0.0066737686
88,0.009966657
89,0.006761456
90,0.0073490194
91,0.0070159733
92,0.0059491564
93,0.0060914196
94,0.006612421
95,0.0060393396
96,0.006262671
97,0.006048069
98,0.0075574764
99,0.007615762
100,0.006992083
101,0.0077591
102,0.0062454175
103,0.0061950386
104,0.006348439
105,0.007012443
106,0.0071540177
107,0.0069845584
108,0.0060014725
109,0.0066748923
110,0.0069293543
111,0.0060331337
112,0.0069389376
113,0.00547477
114,0.0053143697
115,0.004776526
116,0.0070184562
117,0.007987406
118,0.0056532184
119,0.004936859
120,0.005119805
121,0.0058481437
122,0.0050489926
123,0.0054946286
124,0.0069325687
125,0.0052945577
126,0.008346674
127,0.0075449874
128,0.0059128325
129,0.0060636005
130,0.005016417
131,0.0065380246
132,0.0051944773
133,0.0061285556
134,0.005840685
135,0.0071641803
136,0.0055837934
137,0.008058021
138,0.006149462
139,0.004801407
140,0.0048776963
141,0.007031915
142,0.010967309
143,0.0069349734
144,0.009080193
145,0.0065267594
146,0.0053911377
147,0.0055204947
148,0.0050652707
149,0.0051529096
150,0.005947218
151,0.005497595
152,0.005553907
153,0.0044448744
154,0.011093367
155,0.009516797
156,0.0073424466
157,0.0055579464
158,0.0053200903
159,0.0049472544
160,0.0065332637
161,0.0073823123
162,0.0054106456
163,0.005735135
164,0.0053242985
165,0.0043720086
166,0.0051059946
167,0.006034913
168,0.0062430766
169,0.004979884
170,0.0044830507
171,0.005953719
172,0.0046850946
173,0.006507671
174,0.005001523
175,0.0046587996
176,0.005703829
177,0.0050173122
178,0.0050555095
179,0.006993575
180,0.0052189254
181,0.005462657
182,0.005292428
183,0.004251573
184,0.0043702675
185,0.0081335725
186,0.006678585
187,0.0051998002
188,0.0060229716
189,0.0045566713
190,0.0047779176
